County Name,Sub County Name,Institution Name
Bomet,SOTIK,MANARET
Bomet,SOTIK,MOGOIYWEK
Bomet,SOTIK,MOITA
Bomet,SOTIK,MONIRE
Bomet,SOTIK,MORIKO
Bomet,SOTIK,MOSONIK
Bomet,SOTIK,MOTIRET
Bomet,SOTIK,MUNJAZZ
Bomet,SOTIK,NDANAI PRIMARY
Bomet,SOTIK,NGAMURIAN PRI.
Bomet,SOTIK,NGARIET
Bomet,SOTIK,NGENDALEL
Bomet,SOTIK,NGURWO
Bomet,SOTIK,NYAGAA
Bomet,SOTIK,OLDABACH
Bomet,SOTIK,OLDEBESI
Bomet,SOTIK,RONGENA
Bomet,SOTIK,ROTIK
Bomet,SOTIK,SARUCHAT
Bomet,SOTIK,SASITA
Bomet,SOTIK,SERTWET
Bomet,SOTIK,SIGORIAN
Bomet,SOTIK,SIROIN PRIMARY
Bomet,SOTIK,SIRONET
Bomet,SOTIK,SIRYAT
Bomet,SOTIK,SISEI
Bomet,SOTIK,SOGET PRI.
Bomet,SOTIK,SOIMET
Bomet,SOTIK,SOIMOSIEK
Bomet,SOTIK,SOIYOIT PRI
Bomet,SOTIK,SOMOE
Bomet,SOTIK,SOSIK
Bomet,SOTIK,SOSUR
Bomet,SOTIK,SOTIK PRIMARY
Bomet,SOTIK,SOYMET DAY SEC
Bomet,SOTIK,SUGURUSIEK
Bomet,SOTIK,SUGUTEK
Bomet,SOTIK,SUMONI
Bomet,SOTIK,TAABOK
Bomet,SOTIK,TABARIT
Bomet,SOTIK,TABEITUK
Bomet,SOTIK,TAKITECH PRIMARY SCHOOL
Bomet,SOTIK,TARAKWA
Bomet,SOTIK,TEMBWET
Bomet,SOTIK,TEMBWO
Bomet,SOTIK,TENDONOK
Bomet,SOTIK,TOGOMIN
Bomet,SOTIK,TONONGOI
Bomet,SOTIK,TUIYOGOK
Bomet,SOTIK,TUIYOTICH
Bomet,SOTIK,TUMBELYON
Bomet,SOTIK,USWET
Bomet,SOTIK,YAGANEK
County,Sub County,School Name
Bungoma,BUMULA,ACK KHASOKO
Bungoma,BUMULA,BILISO RC
Bungoma,BUMULA,BISUCHE ACK
Bungoma,BUMULA,BITOBO RC
Bungoma,BUMULA,BOSIO RC
Bungoma,BUMULA,BUKIRIMO RC PRIMARY
Bungoma,BUMULA,BUMULA FYM
Bungoma,BUMULA,BUNAMBOBI
Bungoma,BUMULA,BURANGASI RC
Bungoma,BUMULA,BWALIRO ACK
Bungoma,BUMULA,CHILIBA RC
Bungoma,BUMULA,ebenezer academynasyanda
Bungoma,BUMULA,JOYVALLEY SPECIAL
Bungoma,BUMULA,JUHUDI SECONDARY
Bungoma,BUMULA,KABUBERO RC
Bungoma,BUMULA,KABULA RC
Bungoma,BUMULA,KHABUSI S.A PRIMARY
Bungoma,BUMULA,KHASOKO SPECIAL FOR MH
Bungoma,BUMULA,KHASOLO RC
Bungoma,BUMULA,KHAYO MMK
Bungoma,BUMULA,KHELELA AC
Bungoma,BUMULA,KIBACHENJE COG
Bungoma,BUMULA,KIBUKE E R S F
Bungoma,BUMULA,KIMAETI RC MIXED DAY AND BOARDING
Bungoma,BUMULA,KIMATUNI RC
Bungoma,BUMULA,KIMATUNI SA
Bungoma,BUMULA,KIMWANGA RC
Bungoma,BUMULA,KIMWANGA SPECIAL SCHOOL
Bungoma,BUMULA,KISAWAYI SA PRIMARY
Bungoma,BUMULA,KISIOYI ERSF
Bungoma,BUMULA,KITABISI RC
Bungoma,BUMULA,KITINGIA SA
Bungoma,BUMULA,LIBOLINA SPECIAL SCH
Bungoma,BUMULA,LUBUNDA R C
Bungoma,BUMULA,LUMBOKA RC
Bungoma,BUMULA,LUNAO FYM PRIMARY SCHOOL
Bungoma,BUMULA,LUNAO RC
Bungoma,BUMULA,LWANJA RC
Bungoma,BUMULA,MACHWELE DEB
Bungoma,BUMULA,MALINDA RC
Bungoma,BUMULA,MANANI S A
Bungoma,BUMULA,MARABA ACK PRIMARY
Bungoma,BUMULA,MASIELO R C
Bungoma,BUMULA,MASUNO RC
Bungoma,BUMULA,MATEKA RC
Bungoma,BUMULA,MAYANJA R C
Bungoma,BUMULA,MIKOKWE
Bungoma,BUMULA,MILUKI RC
Bungoma,BUMULA,MUANDA RC
Bungoma,BUMULA,MUKHEKHE
Bungoma,BUMULA,MUKHUMA RC
Bungoma,BUMULA,MUKUYUNI RC
Bungoma,BUMULA,MUKWA RC
Bungoma,BUMULA,MULUKOBA RC
Bungoma,BUMULA,MUNGORE ACK
Bungoma,BUMULA,MUSAKASA RC
Bungoma,BUMULA,MUTUA R.C
Bungoma,BUMULA,MWIRUTI RC
Bungoma,BUMULA,MWIYENGA A C K
Bungoma,BUMULA,MWOMO DEB
Bungoma,BUMULA,MYANGA RC
Bungoma,BUMULA,NABUREREYA RC
Bungoma,BUMULA,NAKALILA RC
Bungoma,BUMULA,NAKHWANA R C
Bungoma,BUMULA,NAMANJE F Y M
Bungoma,BUMULA,NAMANZE RC
Bungoma,BUMULA,NAMATOTOA RC
Bungoma,BUMULA,NAMUNINGIE R C
Bungoma,BUMULA,NAMUSASI ACK
Bungoma,BUMULA,NANDIKA SA
Bungoma,BUMULA,NANDINGWA RC
Bungoma,BUMULA,Nandingwa RC Primary
Bungoma,BUMULA,NANGATA
Bungoma,BUMULA,NANGENI FYM
Bungoma,BUMULA,NAPARA ACK PRI
Bungoma,BUMULA,NAPARA RC
Bungoma,BUMULA,NASIMBO S A PRIMARY
Bungoma,BUMULA,NASYANDA BAHAI
Bungoma,BUMULA,NETIMA R C PRIMARY
Bungoma,BUMULA,NGOLI RC
Bungoma,BUMULA,REMWA RC
Bungoma,BUMULA,SANGO RC
Bungoma,BUMULA,SIBOTI RC
Bungoma,BUMULA,SIHILILA RC
Bungoma,BUMULA,SIKINGA FYM
Bungoma,BUMULA,SILOBA SHINE RC PRIMARY
Bungoma,BUMULA,SIRENDE SA
Bungoma,BUMULA,SIYOMBE AC
Bungoma,BUMULA,ST ELIZABETH WACHOLI RC PRIMARY
Bungoma,BUMULA,ST JUDE NABUYEYWE
Bungoma,BUMULA,ST JUDE SYOYA RC
Bungoma,BUMULA,ST MICHAEL BUKUMUMA PRIMARY
Bungoma,BUMULA,ST PETERS NAMAIKA RC
Bungoma,BUMULA,ST STEPHENS BULOSI RC
Bungoma,BUMULA,ST. STEPHENS MUNDAA ACK
Bungoma,BUMULA,SYEKUMULO RC
Bungoma,BUMULA,TABALA R C
Bungoma,BUMULA,TABUTI SUDI RC
Bungoma,BUMULA,TALITIA RC
Bungoma,BUMULA,TULUKUYI
Bungoma,BUMULA,TULUMBA RC
Bungoma,BUMULA,TUNYA RC
Bungoma,BUMULA,WAMUMALI RC
Bungoma,BUMULA,WESIMIKHA SA
Bungoma,BUNGOMA CENTRAL,BARAKI ERSF
Bungoma,BUNGOMA CENTRAL,BUSAKALA FYM
Bungoma,BUNGOMA CENTRAL,BWAKE RC
Bungoma,BUNGOMA CENTRAL,CHEBUKAKA BOYS
Bungoma,BUNGOMA CENTRAL,CHEBUKAKA GIRLS
Bungoma,BUNGOMA CENTRAL,CHEBUKWA DEB
Bungoma,BUNGOMA CENTRAL,CHEBUNYINYI ACK
Bungoma,BUNGOMA CENTRAL,CHEKULO BAPTIST
Bungoma,BUNGOMA CENTRAL,CHEKULO FYM
Bungoma,BUNGOMA CENTRAL,CHEKWANDA COC PRI
Bungoma,BUNGOMA CENTRAL,CHEMWA RC
Bungoma,BUNGOMA CENTRAL,CHENJENI ERSF
Bungoma,BUNGOMA CENTRAL,CHEPSITATI
Bungoma,BUNGOMA CENTRAL,HON WETANGULA SANGO PCU
Bungoma,BUNGOMA CENTRAL,KABUCHAI
Bungoma,BUNGOMA CENTRAL,KABUCHAI SA SPECIAL SCHOOL
Bungoma,BUNGOMA CENTRAL,KASOSI SA PRIMARY SCHOOL
Bungoma,BUNGOMA CENTRAL,KHACHONGE RC
Bungoma,BUNGOMA CENTRAL,KHALABA RC
Bungoma,BUNGOMA CENTRAL,KHATIRI SA PRI
Bungoma,BUNGOMA CENTRAL,KIBICHORI
Bungoma,BUNGOMA CENTRAL,KIBOOCHI
Bungoma,BUNGOMA CENTRAL,KIMALEWA
Bungoma,BUNGOMA CENTRAL,KISIWA
Bungoma,BUNGOMA CENTRAL,KUYWA
Bungoma,BUNGOMA CENTRAL,KUYWA SA SPECIAL FOR M HANDICAPPED
Bungoma,BUNGOMA CENTRAL,LUFUTU SA
Bungoma,BUNGOMA CENTRAL,LUKHOME ERSF
Bungoma,BUNGOMA CENTRAL,LUKHUNA ERSF
Bungoma,BUNGOMA CENTRAL,LUUCHO FYM
Bungoma,BUNGOMA CENTRAL,LUUYA R C
Bungoma,BUNGOMA CENTRAL,LWANJA PEFA
Bungoma,BUNGOMA CENTRAL,MABANGA RC
Bungoma,BUNGOMA CENTRAL,MADISI ERSF
Bungoma,BUNGOMA CENTRAL,MAKHONGE
Bungoma,BUNGOMA CENTRAL,MAKHONGE SA PRI
Bungoma,BUNGOMA CENTRAL,MAROBO
Bungoma,BUNGOMA CENTRAL,MATIBO R
Bungoma,BUNGOMA CENTRAL,MIKAYU FRIENDS
Bungoma,BUNGOMA CENTRAL,MILEMBE FYM
Bungoma,BUNGOMA CENTRAL,MISIRI RC
Bungoma,BUNGOMA CENTRAL,MUKHWEYA RC
Bungoma,BUNGOMA CENTRAL,MUSOKHO FYM
Bungoma,BUNGOMA CENTRAL,NAIRUMBI SA
Bungoma,BUNGOMA CENTRAL,NAKITUMBA SA
Bungoma,BUNGOMA CENTRAL,NALONDO CBM
Bungoma,BUNGOMA CENTRAL,NALONDO DEB
Bungoma,BUNGOMA CENTRAL,NALONDO R C
Bungoma,BUNGOMA CENTRAL,NAMAKHELE RC
Bungoma,BUNGOMA CENTRAL,NAMAONDO CBM
Bungoma,BUNGOMA CENTRAL,NAMILAMA
Bungoma,BUNGOMA CENTRAL,NAMOSI
Bungoma,BUNGOMA CENTRAL,namukongo admirals academy
Bungoma,BUNGOMA CENTRAL,NANGILI
Bungoma,BUNGOMA CENTRAL,NANGWE RC
Bungoma,BUNGOMA CENTRAL,NASAKA
Bungoma,BUNGOMA CENTRAL,NGALASIA ACK
Bungoma,BUNGOMA CENTRAL,PONGOLA
Bungoma,BUNGOMA CENTRAL,S A KHATIRI
Bungoma,BUNGOMA CENTRAL,SAMITA SA
Bungoma,BUNGOMA CENTRAL,SANANDIKI S.A
Bungoma,BUNGOMA CENTRAL,SANANDIKI FRIENDS
Bungoma,BUNGOMA CENTRAL,SAWALI FYM
Bungoma,BUNGOMA CENTRAL,SICHEI FYM
Bungoma,BUNGOMA CENTRAL,SICHEI R C
Bungoma,BUNGOMA CENTRAL,SIKULU
Bungoma,BUNGOMA CENTRAL,SIKUSI
Bungoma,BUNGOMA CENTRAL,SIRARE
Bungoma,BUNGOMA CENTRAL,SIRWA PRI
Bungoma,BUNGOMA CENTRAL,SITILA FYM
Bungoma,BUNGOMA CENTRAL,ST WALUMOLI M 1
Bungoma,BUNGOMA CENTRAL,TEREMI ERSF
Bungoma,BUNGOMA CENTRAL,WABUKHONYI
Bungoma,BUNGOMA CENTRAL,WALUKAYA DEB
Bungoma,BUNGOMA EAST,BAKISA D.E.B
Bungoma,BUNGOMA EAST,BAKISA SA
Bungoma,BUNGOMA EAST,BEN KAPTEN
Bungoma,BUNGOMA EAST,BENAAS VALLEY ACADEMY
Bungoma,BUNGOMA EAST,BITUYU D.E.B
Bungoma,BUNGOMA EAST,BOKOLI F Y M
Bungoma,BUNGOMA EAST,BOKOLI R.C
Bungoma,BUNGOMA EAST,CHEBINI PEFA PRIMARY
Bungoma,BUNGOMA EAST,CHENG’OLI PRIMARY
Bungoma,BUNGOMA EAST,FROI DEB
Bungoma,BUNGOMA EAST,HOLY FAMILY MISIKHU GIRLS
Bungoma,BUNGOMA EAST,KAKIMANYI E R S F
Bungoma,BUNGOMA EAST,KAKIMANYI SDA PRIMARY
Bungoma,BUNGOMA EAST,KHALALA RC
Bungoma,BUNGOMA EAST,KHAMOTO FYM
Bungoma,BUNGOMA EAST,KITUNI FYM
Bungoma,BUNGOMA EAST,KUYWA FYM PRIMARY
Bungoma,BUNGOMA EAST,KWENA SDA
Bungoma,BUNGOMA EAST,LUFWINDIRI DEB
Bungoma,BUNGOMA EAST,LUGULU DAY
Bungoma,BUNGOMA EAST,LUGULU MIXED BOARDING/DAY
Bungoma,BUNGOMA EAST,LUGULU PAG
Bungoma,BUNGOMA EAST,LUGUSI FYM
Bungoma,BUNGOMA EAST,LUKHUNA PRI
Bungoma,BUNGOMA EAST,LUMULI SDA
Bungoma,BUNGOMA EAST,LUTACHO FYM MIXED DAY AND BOARDING
Bungoma,BUNGOMA EAST,LUTASO RC
Bungoma,BUNGOMA EAST,LWILE SAMBU P A G PRIMARY
Bungoma,BUNGOMA EAST,MABELE BAPTIST
Bungoma,BUNGOMA EAST,MAGEMO FYM PRIMARY SCHOOL
Bungoma,BUNGOMA EAST,MAHANGA E R S F PRIMARY
Bungoma,BUNGOMA EAST,MAHANGA PEFA
Bungoma,BUNGOMA EAST,MAKEMO RC
Bungoma,BUNGOMA EAST,MAKHONGE FYM
Bungoma,BUNGOMA EAST,MAKUSELWA FYM
Bungoma,BUNGOMA EAST,MALAHA FYM
Bungoma,BUNGOMA EAST,MALOMONYE FYM
Bungoma,BUNGOMA EAST,MANAFWA F Y M
Bungoma,BUNGOMA EAST,MANG’ANA FYM
Bungoma,BUNGOMA EAST,MARAKA PEFA
Bungoma,BUNGOMA EAST,MASIBAI FYM
Bungoma,BUNGOMA EAST,MASINDU FYM
Bungoma,BUNGOMA EAST,MATISI S A
Bungoma,BUNGOMA EAST,MATULO FRIENDS
Bungoma,BUNGOMA EAST,MATULO RC
Bungoma,BUNGOMA EAST,MIENDO FYM
Bungoma,BUNGOMA EAST,MIHUU FYM
Bungoma,BUNGOMA EAST,MIKUVA FYM
Bungoma,BUNGOMA EAST,MILANI FYM
Bungoma,BUNGOMA EAST,MILO FYM
Bungoma,BUNGOMA EAST,MINYALI SA
Bungoma,BUNGOMA EAST,MISEMWA FYM
Bungoma,BUNGOMA EAST,MISIKHU FYM
Bungoma,BUNGOMA EAST,MISIKHU RC BOYS
Bungoma,BUNGOMA EAST,MISIMO FYM
Bungoma,BUNGOMA EAST,MITUKUYU FYM
Bungoma,BUNGOMA EAST,MOYOKWE
Bungoma,BUNGOMA EAST,MUJI FYM
Bungoma,BUNGOMA EAST,MUKHUYU FYM PRI
Bungoma,BUNGOMA EAST,MULACHI SA
Bungoma,BUNGOMA EAST,MUNGAKHA ACK
Bungoma,BUNGOMA EAST,MURUMBA R.C
Bungoma,BUNGOMA EAST,MURUMBA RC
Bungoma,BUNGOMA EAST,MUSA FYM
Bungoma,BUNGOMA EAST,MUTIKE DEB
Bungoma,BUNGOMA EAST,MWEMBULA DEB
Bungoma,BUNGOMA EAST,NABUYOLE FYM
Bungoma,BUNGOMA EAST,NABUYOLE PEFA
Bungoma,BUNGOMA EAST,NAMARAMBI FYM
Bungoma,BUNGOMA EAST,NAMBALAYI DEB
Bungoma,BUNGOMA EAST,NAMBAMI FYM
Bungoma,BUNGOMA EAST,NAMILIMO KETC PRIMARY
Bungoma,BUNGOMA EAST,NDIVISI FYM PRIMARY
Bungoma,BUNGOMA EAST,NDURUSIA PEFA PRIMARY
Bungoma,BUNGOMA EAST,NEEMA GOOD SHEPHERD E CENTRE
Bungoma,BUNGOMA EAST,NGACHI SA
Bungoma,BUNGOMA EAST,NGWELO FYM PRIMARY
Bungoma,BUNGOMA EAST,NZOIA RC
Bungoma,BUNGOMA EAST,ONDOTI ADC
Bungoma,BUNGOMA EAST,PEFA NZOIA
Bungoma,BUNGOMA EAST,SAMBU CENTRAL
Bungoma,BUNGOMA EAST,Sambu Central Primary
Bungoma,BUNGOMA EAST,SAMBU PAG
Bungoma,BUNGOMA EAST,SAMBU PEFA LUKUKU
Bungoma,BUNGOMA EAST,SANGO DEB
Bungoma,BUNGOMA EAST,SAWA PCU
Bungoma,BUNGOMA EAST,SIKIMBILO RC
Bungoma,BUNGOMA EAST,SILUNGAI FYM
Bungoma,BUNGOMA EAST,SINOKO FYM
Bungoma,BUNGOMA EAST,SINOKO PCU
Bungoma,BUNGOMA EAST,SIPALA fym
Bungoma,BUNGOMA EAST,SIRISIA BOK FYM
Bungoma,BUNGOMA EAST,SIYILILA D.E.B
Bungoma,BUNGOMA EAST,ST ANTONY FOR THE DEAF
Bungoma,BUNGOMA EAST,ST JOHN’S SAVANA
Bungoma,BUNGOMA EAST,ST JOSEPHS RC
Bungoma,BUNGOMA EAST,ST TERESAS SPECIAL FOR M H
Bungoma,BUNGOMA EAST,ST. ELIZABETH ACADEMY
Bungoma,BUNGOMA EAST,ST. MICHAEL NASAKA
Bungoma,BUNGOMA EAST,ST. PAULS KIBISI
Bungoma,BUNGOMA EAST,WABUKHONYI FYM
Bungoma,BUNGOMA EAST,WANDABWA FYM
Bungoma,BUNGOMA EAST,WEBUYE ACK
Bungoma,BUNGOMA EAST,WEBUYE MUSLIM
Bungoma,BUNGOMA EAST,WEBUYE PAG
Bungoma,BUNGOMA EAST,WEBUYE SA
Bungoma,BUNGOMA EAST,WENYILA ERSF
Bungoma,BUNGOMA EAST,YALUSI FYM
Bungoma,BUNGOMA NORTH,ARCHBISHOP WABUKALA
Bungoma,BUNGOMA NORTH,BILIBILI FYM
Bungoma,BUNGOMA NORTH,BILIBILI SPECIAL SCHOOL
Bungoma,BUNGOMA NORTH,BINYENYA RC
Bungoma,BUNGOMA NORTH,BIRUNDA PAG PRIMARY SCHOOL
Bungoma,BUNGOMA NORTH,BITUYU RC
Bungoma,BUNGOMA NORTH,BUNAMBO FRIENDS
Bungoma,BUNGOMA NORTH,BUYANZI PEFA
Bungoma,BUNGOMA NORTH,CHUMA PAG
Bungoma,BUNGOMA NORTH,DR ESELI RC
Bungoma,BUNGOMA NORTH,DR. REGINALDA NASIANDA
Bungoma,BUNGOMA NORTH,HAFOLAND
Bungoma,BUNGOMA NORTH,KAKAMWE RC
Bungoma,BUNGOMA NORTH,KANANACHI FYM
Bungoma,BUNGOMA NORTH,KAPCHONGE DEB
Bungoma,BUNGOMA NORTH,KAPTALELIO BAPTIST
Bungoma,BUNGOMA NORTH,KARIMA
Bungoma,BUNGOMA NORTH,KEWA DEB
Bungoma,BUNGOMA NORTH,KEWA S.A
Bungoma,BUNGOMA NORTH,KIBISI FYM
Bungoma,BUNGOMA NORTH,KIKWAMETI S.A
Bungoma,BUNGOMA NORTH,KIMININI FYM
Bungoma,BUNGOMA NORTH,LUKHOKHWE FYM
Bungoma,BUNGOMA NORTH,LUKHUNA FYM PRIMARY
Bungoma,BUNGOMA NORTH,LUMUKILE PEFA
Bungoma,BUNGOMA NORTH,LUNAO DEB
Bungoma,BUNGOMA NORTH,LUNGAI
Bungoma,BUNGOMA NORTH,LUNYU D E B PRIMARY
Bungoma,BUNGOMA NORTH,LUSOKHO PAG
Bungoma,BUNGOMA NORTH,LUUYA D E B
Bungoma,BUNGOMA NORTH,MACHAKHA DEB
Bungoma,BUNGOMA NORTH,MAINA P A G PRIMARY
Bungoma,BUNGOMA NORTH,MAKHANGA SA
Bungoma,BUNGOMA NORTH,MAKHONGE DEB
Bungoma,BUNGOMA NORTH,MAKOLOLWE P.A.G
Bungoma,BUNGOMA NORTH,MAKUNGA
Bungoma,BUNGOMA NORTH,MALIKI FYM
Bungoma,BUNGOMA NORTH,MANYASA FYM
Bungoma,BUNGOMA NORTH,MAPERA D E B
Bungoma,BUNGOMA NORTH,MARESI FYM
Bungoma,BUNGOMA NORTH,MARINDA FYM
Bungoma,BUNGOMA NORTH,MASHINANI FYM
Bungoma,BUNGOMA NORTH,MATISI PAG
Bungoma,BUNGOMA NORTH,MBAKALO ACK
Bungoma,BUNGOMA NORTH,MBAKALO DEB
Bungoma,BUNGOMA NORTH,MFUNJE ADC
Bungoma,BUNGOMA NORTH,MFUPI R.C
Bungoma,BUNGOMA NORTH,MILELE FRIENDS
Bungoma,BUNGOMA NORTH,MILIMA BOARDING PRIMARY
Bungoma,BUNGOMA NORTH,MILMA RIVERSIDE FYM
Bungoma,BUNGOMA NORTH,MINYALI FRIENDS PRIMARY SCHOOL
Bungoma,BUNGOMA NORTH,MITOTO ADC
Bungoma,BUNGOMA NORTH,MITUA FYM
Bungoma,BUNGOMA NORTH,MIYUKE SA
Bungoma,BUNGOMA NORTH,MUKHUYU R.C
Bungoma,BUNGOMA NORTH,MUKOMARI PEFA PRIM
Bungoma,BUNGOMA NORTH,MUKUYUNI FYM
Bungoma,BUNGOMA NORTH,MULIRO DEB
Bungoma,BUNGOMA NORTH,MUSANGURA FRIENDSS
Bungoma,BUNGOMA NORTH,MUSEMBE FYM PRIMARY SCHOOL
Bungoma,BUNGOMA NORTH,MUSEMBE PAG
Bungoma,BUNGOMA NORTH,MWAMBU PAG
Bungoma,BUNGOMA NORTH,MWIKHOPO DEB
Bungoma,BUNGOMA NORTH,MWIKHUPO RC
Bungoma,BUNGOMA NORTH,NABISWA FYM
Bungoma,BUNGOMA NORTH,NAITIRI FYM
Bungoma,BUNGOMA NORTH,NAITIRI RC
Bungoma,BUNGOMA NORTH,NAITIRI S.A TOWNSHIP
Bungoma,BUNGOMA NORTH,NAKOBA FYM
Bungoma,BUNGOMA NORTH,NAMATORE FPF
Bungoma,BUNGOMA NORTH,NAMAWANGA RGC
Bungoma,BUNGOMA NORTH,NAMBOKO RC
Bungoma,BUNGOMA NORTH,NAMUNYIRI RCEA
Bungoma,BUNGOMA NORTH,NANDOROBO FYM
Bungoma,BUNGOMA NORTH,NDALU RC
Bungoma,BUNGOMA NORTH,NDEGELWA SA
Bungoma,BUNGOMA NORTH,NDENGELWA S.A
Bungoma,BUNGOMA NORTH,NGOYA BUYOFU
Bungoma,BUNGOMA NORTH,NYANGE DEB
Bungoma,BUNGOMA NORTH,NYANGE PAG
Bungoma,BUNGOMA NORTH,NZOIA FYM
Bungoma,BUNGOMA NORTH,NZOIA R.C
Bungoma,BUNGOMA NORTH,SANGO PAG
Bungoma,BUNGOMA NORTH,SAWA DEB
Bungoma,BUNGOMA NORTH,SHIKUKU FYM
Bungoma,BUNGOMA NORTH,SIANGALAMWE RC
Bungoma,BUNGOMA NORTH,SIKULU FYM
Bungoma,BUNGOMA NORTH,SIRAKARU SA
Bungoma,BUNGOMA NORTH,SIRENDE RC
Bungoma,BUNGOMA NORTH,SIUMBWA RC
Bungoma,BUNGOMA NORTH,SOYSAMBU DEB
Bungoma,BUNGOMA NORTH,SOYSAMBU S.A
Bungoma,BUNGOMA NORTH,ST CHARLES LWANGA SINOKO R C
Bungoma,BUNGOMA NORTH,ST MARYS MABUSI RC MIXED
Bungoma,BUNGOMA NORTH,ST PETERS R.C MAKUMU PRIMARY
Bungoma,BUNGOMA NORTH,ST. JOAN SANGO R.C
Bungoma,BUNGOMA NORTH,ST. PAUL’S NARATI R.C
Bungoma,BUNGOMA NORTH,ST. PETER’S MAKUMU
Bungoma,BUNGOMA NORTH,TABANI FYM
Bungoma,BUNGOMA NORTH,TABANI RC
Bungoma,BUNGOMA NORTH,TONGAREN
Bungoma,BUNGOMA SOUTH,ACK The Good Shephard Kibabii
Bungoma,BUNGOMA SOUTH,BUEMA RC
Bungoma,BUNGOMA SOUTH,BUKANANACHI FYM
Bungoma,BUNGOMA SOUTH,BUKEMBE ERSF
Bungoma,BUNGOMA SOUTH,BUKUSU RC
Bungoma,BUNGOMA SOUTH,BULONDO RC
Bungoma,BUNGOMA SOUTH,BUNGOMA DEB
Bungoma,BUNGOMA SOUTH,BUNGOMA MUSLIM
Bungoma,BUNGOMA SOUTH,BUUMBA CCA
Bungoma,BUNGOMA SOUTH,CENTRAL BAPTIST
Bungoma,BUNGOMA SOUTH,CHEMCHE ACK
Bungoma,BUNGOMA SOUTH,CHENGWALI SA
Bungoma,BUNGOMA SOUTH,FUCHANI FRIENDS
Bungoma,BUNGOMA SOUTH,Hututu SDA PRIMARY
Bungoma,BUNGOMA SOUTH,JAMIA PRIMARY
Bungoma,BUNGOMA SOUTH,KAKICHUMA RC
Bungoma,BUNGOMA SOUTH,KAMBA RC
Bungoma,BUNGOMA SOUTH,KANDUYI DEB
Bungoma,BUNGOMA SOUTH,KHAKULA RCEA
Bungoma,BUNGOMA SOUTH,KHAOYA ERSF
Bungoma,BUNGOMA SOUTH,KHAWELI RC
Bungoma,BUNGOMA SOUTH,KIBABII MIXED
Bungoma,BUNGOMA SOUTH,KIKWECHI ACK
Bungoma,BUNGOMA SOUTH,KIMUGUI FYM
Bungoma,BUNGOMA SOUTH,KIMUKUNG’I RC
Bungoma,BUNGOMA SOUTH,KISULINI SA
Bungoma,BUNGOMA SOUTH,KITALE FYM
Bungoma,BUNGOMA SOUTH,KITINDA RC
Bungoma,BUNGOMA SOUTH,KOMBO
Bungoma,BUNGOMA SOUTH,KONGOLI RC
Bungoma,BUNGOMA SOUTH,LUMASA R.C PRY
Bungoma,BUNGOMA SOUTH,LUTUNGU RC
Bungoma,BUNGOMA SOUTH,LUYEKYE RC
Bungoma,BUNGOMA SOUTH,LWANDA FYM
Bungoma,BUNGOMA SOUTH,MABUUSI RCEA
Bungoma,BUNGOMA SOUTH,MAKUTANO SA
Bungoma,BUNGOMA SOUTH,MATONG’I SA
Bungoma,BUNGOMA SOUTH,MATUMBUFU BAPTIST
Bungoma,BUNGOMA SOUTH,MECHIMERU SA
Bungoma,BUNGOMA SOUTH,MISANGA FYM
Bungoma,BUNGOMA SOUTH,MOI DEB
Bungoma,BUNGOMA SOUTH,MUFULE FYM
Bungoma,BUNGOMA SOUTH,MUIKHUPO BAPTIST
Bungoma,BUNGOMA SOUTH,MUKHAWELI MMK
Bungoma,BUNGOMA SOUTH,MUKHOLI PRI
Bungoma,BUNGOMA SOUTH,MUNGETI RC
Bungoma,BUNGOMA SOUTH,MUPELI DEB
Bungoma,BUNGOMA SOUTH,MUSIKOMA RC
Bungoma,BUNGOMA SOUTH,MUYAYI RC
Bungoma,BUNGOMA SOUTH,MWIBALE RC
Bungoma,BUNGOMA SOUTH,NABUKHISA CC
Bungoma,BUNGOMA SOUTH,NABUTOLA FYM
Bungoma,BUNGOMA SOUTH,NAKOYONJO DEB
Bungoma,BUNGOMA SOUTH,NALUTIRI SA
Bungoma,BUNGOMA SOUTH,NAMAANGA FYM
Bungoma,BUNGOMA SOUTH,NAMAMUKA RC PRIMARY
Bungoma,BUNGOMA SOUTH,NAMASANDA RC
Bungoma,BUNGOMA SOUTH,NAMIKELO RC
Bungoma,BUNGOMA SOUTH,NAMIREMBE FRIENDS
Bungoma,BUNGOMA SOUTH,NAMISI CEB PRI
Bungoma,BUNGOMA SOUTH,NAMISI RC
Bungoma,BUNGOMA SOUTH,NAMWACHA FYM
Bungoma,BUNGOMA SOUTH,NDENGELWA RC
Bungoma,BUNGOMA SOUTH,NZOIA DOROFU TOWNSHIP
Bungoma,BUNGOMA SOUTH,NZOIA INDUSTRIAL
Bungoma,BUNGOMA SOUTH,NZOIA SUGAR
Bungoma,BUNGOMA SOUTH,RANJE DEB
Bungoma,BUNGOMA SOUTH,SAMOYA RC
Bungoma,BUNGOMA SOUTH,SANG’ALO RC
Bungoma,BUNGOMA SOUTH,SANGO FYM
Bungoma,BUNGOMA SOUTH,SIAKA DEB
Bungoma,BUNGOMA SOUTH,SIANGWE RC
Bungoma,BUNGOMA SOUTH,SIKALAME SA
Bungoma,BUNGOMA SOUTH,SILOBA RC
Bungoma,BUNGOMA SOUTH,SINOKO DEB
Bungoma,BUNGOMA SOUTH,SIO RC
Bungoma,BUNGOMA SOUTH,SIRENDE DEB
